,tick_based
4534,1203.708912
4535,1205.755936
4536,1207.142582
4537,1208.648155
4538,1209.895089
4539,1211.054829
4540,1212.169617
4541,1213.69787
4542,1215.899673
4543,1219.148967
4544,1220.52744
4545,1222.422795
4546,1223.45112
4547,1224.48248
4548,1218.678055
4549,1213.000343
4550,1207.687241
4551,1203.51254
4552,1197.672771
4553,1191.467506
4554,1185.921443
4555,1180.299183
4556,1175.918182
4557,1170.40931
4558,1165.470996
4559,1160.367136
4560,1155.278611
4561,1150.755324
4562,1147.230734
4563,1142.417094
4564,1138.163075
4565,1132.505242
4566,1128.103764
4567,1123.259849
4568,1128.191088
4569,1133.727992
4570,1138.638927
4571,1144.060904
4572,1148.504571
4573,1154.613361
4574,1159.966643
4575,1163.850566
4576,1168.225201
4577,1172.06512
4578,1177.88171
4579,1182.336529
4580,1189.129825
4581,1194.960995
4582,1201.518351
4583,1206.946208
4584,1210.917015
4585,1217.111913
4586,1223.435613
4587,1231.050663
4588,1232.197401
4589,1235.581649
4590,1237.926821
4591,1240.025186
4592,1242.376119
4593,1244.598461
4594,1247.259156
4595,1249.989618
4596,1251.37842
4597,1252.387665
4598,1253.660976
4599,1255.614998
4600,1257.122402
4601,1259.6188
4602,1261.202677
4603,1263.744373
4604,1265.548472
4605,1267.680089
4606,1269.07241
4607,1270.534443
4608,1265.710517
4609,1260.985449
4610,1257.456839
4611,1253.655052
4612,1248.902428
4613,1244.095067
4614,1241.193762
4615,1236.867879
4616,1232.576815
4617,1227.38821
4618,1224.352959
4619,1221.386254
4620,1215.523083
4621,1211.16024
4622,1206.290746
4623,1201.614568
4624,1196.263528
4625,1191.786176
4626,1186.768204
4627,1181.557024
4628,1183.475922
4629,1184.920796
4630,1185.667605
4631,1187.547016
4632,1189.320871
4633,1189.929332
4634,1190.463438
4635,1191.532367
4636,1193.226137
4637,1195.88671
4638,1197.165947
4639,1198.299006
4640,1200.687026
4641,1201.697334
4642,1201.998064
4643,1203.599132
4644,1205.063671
4645,1205.822515
4646,1205.411557
4647,1207.714531
4648,1209.424011
4649,1214.489564
4650,1217.537486
4651,1220.619836
4652,1222.917685
4653,1226.19125
4654,1228.790495
4655,1232.565471
4656,1234.90602
4657,1237.645866
4658,1240.949519
4659,1244.106462
4660,1247.712911
4661,1250.68424
4662,1255.099689
4663,1258.872239
4664,1261.556444
4665,1263.896936
4666,1264.300854
4667,1267.545773
4668,1267.318093
4669,1267.584818
4670,1267.188129
4671,1266.465697
4672,1266.992415
4673,1264.377901
4674,1264.222613
4675,1263.4299
4676,1264.042309
4677,1262.986411
4678,1261.771866
4679,1261.503361
4680,1260.689671
4681,1259.776615
4682,1257.971182
4683,1257.900456
4684,1255.005808
4685,1254.694181
4686,1255.340209
4687,1254.354799
4688,1249.66876
4689,1245.797447
4690,1241.689935
4691,1237.199113
4692,1231.623482
4693,1227.46377
4694,1223.048613
4695,1218.083467
4696,1213.735661
4697,1209.39262
4698,1206.10474
4699,1203.316506
4700,1198.733756
4701,1194.811552
4702,1191.621551
4703,1186.932858
4704,1181.636263
4705,1179.796033
4706,1175.584088
4707,1128.345595
4708,1240.560881
4709,1239.868421
4710,1239.246709
4711,1238.275383
4712,1237.89275
4713,1236.547246
4714,1235.338664
4715,1233.631246
4716,1233.232521
4717,1232.389166
4718,1232.684227
4719,1231.848229
4720,1232.002639
4721,1230.776868
4722,1230.165901
4723,1230.30657
4724,1231.044933
4725,1231.316281
4726,1231.033955
4727,1229.880263
4728,1230.525895
4729,1227.255027
4730,1225.686963
4731,1224.744682
4732,1223.132344
4733,1222.492862
4734,1220.294734
4735,1218.34709
4736,1217.596645
4737,1216.656622
4738,1215.066626
4739,1213.30897
4740,1211.778893
4741,1209.980416
4742,1208.123773
4743,1206.137597
4744,1204.266854
4745,1201.282212
4746,1199.924253
4747,1199.965275
4748,1199.181453
4749,1201.561874
4750,1204.142867
4751,1206.548156
4752,1207.803226
4753,1210.352381
4754,1212.448324
4755,1212.534683
4756,1215.073663
4757,1218.046952
4758,1220.443254
4759,1222.322862
4760,1225.459347
4761,1226.87856
4762,1229.084938
4763,1230.090671
4764,1232.503056
4765,1234.906365
4766,1235.33011
4767,1236.489304
4768,1238.259476
4769,1239.712804
4770,1242.027133
4771,1243.798651
4772,1245.787642
4773,1246.47985
4774,1248.24258
4775,1249.667364
4776,1251.226557
4777,1253.148584
4778,1255.635772
4779,1256.753282
4780,1258.714341
4781,1259.378214
4782,1261.078049
4783,1262.128994
4784,1264.401392
4785,1266.475724
4786,1269.213898
4787,1269.758425
4788,1271.510326
4789,1269.107067
4790,1266.038993
4791,1263.938715
4792,1259.93562
4793,1257.403011
4794,1254.018767
4795,1251.671262
4796,1248.731256
4797,1245.844245
4798,1243.855196
4799,1240.602774
4800,1237.606695
4801,1234.584044
4802,1230.217599
4803,1226.85465
4804,1224.137399
4805,1220.475235
4806,1218.163676
4807,1215.410101
4808,1212.754305
4809,1213.707312
4810,1213.417805
4811,1213.174418
4812,1213.559502
4813,1212.68956
4814,1213.182477
4815,1212.430127
4816,1212.162827
4817,1212.255325
4818,1211.802405
4819,1211.548448
4820,1211.67982
4821,1211.202785
4822,1210.419059
4823,1210.397726
4824,1210.837498
4825,1210.295116
4826,1210.490661
4827,1209.726554
4828,1209.538293
4829,1211.019293
4830,1212.422055
4831,1213.61798
4832,1216.013424
4833,1217.531765
4834,1219.056385
4835,1220.90144
4836,1223.259554
4837,1223.956788
4838,1226.603758
4839,1229.424454
4840,1232.350146
4841,1232.315177
4842,1234.862895
4843,1236.419965
4844,1238.431171
4845,1239.403271
4846,1238.727718
4847,1239.421322
4848,1240.739589
4849,1238.442103
4850,1236.125725
4851,1234.811851
4852,1233.672882
4853,1232.610587
4854,1231.346131
4855,1229.874301
4856,1229.646644
4857,1227.875974
4858,1225.372207
4859,1224.433347
4860,1222.369116
4861,1220.333017
4862,1220.30629
4863,1220.089693
4864,1220.025283
4865,1217.819373
4866,1215.543891
4867,1214.373803
4868,1212.317273
4869,1212.819026
4870,1214.228553
4871,1214.992052
4872,1215.939127
4873,1215.198269
4874,1216.24754
4875,1217.359817
4876,1217.866185
4877,1219.268693
4878,1221.224005
4879,1221.365409
4880,1222.45987
4881,1223.118478
4882,1224.344257
4883,1224.978128
4884,1227.578763
4885,1228.339239
4886,1229.652661
4887,1230.369602
4888,1232.065279
4889,1228.139577
4890,1227.088855
4891,1225.590578
4892,1224.674715
4893,1222.668024
4894,1221.743287
4895,1221.145071
4896,1220.471175
4897,1221.105485
4898,1220.729376
4899,1219.421602
4900,1218.023512
4901,1218.798225
4902,1219.126529
4903,1217.531023
4904,1217.119662
4905,1217.400132
4906,1215.406938
4907,1214.72436
4908,1213.720218
4909,1213.240912
4910,1213.403088
4911,1213.855221
4912,1214.584854
4913,1216.181602
4914,1218.698497
4915,1219.408214
4916,1220.094107
4917,1222.465894
4918,1222.872135
4919,1223.904197
4920,1224.786181
4921,1226.144946
4922,1228.227978
4923,1230.331859
4924,1231.005526
4925,1234.240523
4926,1237.249853
4927,1239.698049
4928,1240.858684
4929,1241.999738
4930,1241.702911
4931,1239.788694
4932,1240.053995
4933,1240.925637
4934,1241.135198
4935,1241.324678
4936,1241.556535
4937,1241.849633
4938,1242.752176
4939,1242.335764
4940,1242.475286
4941,1242.958348
4942,1243.184927
4943,1242.743115
4944,1244.77494
4945,1245.411796
4946,1246.187965
4947,1246.757356
4948,1246.203713
4949,1245.982963
4950,1243.873618
4951,1242.815405
4952,1241.93586
4953,1241.181299
4954,1240.159695
4955,1240.158873
4956,1239.308965
4957,1240.299083
4958,1240.354122
4959,1239.323789
4960,1238.954293
4961,1238.464386
4962,1237.099474
4963,1237.250929
4964,1236.902867
4965,1236.877552
4966,1235.192144
4967,1234.811346
4968,1233.865356
4969,1233.325626
4970,1235.968418
4971,1236.789653
4972,1237.5361
4973,1237.726034
4974,1238.79155
4975,1240.07203
4976,1241.381687
4977,1243.490365
4978,1246.058886
4979,1247.260408
4980,1249.147476
4981,1252.884989
4982,1254.929755
4983,1258.308594
4984,1260.275907
4985,1263.715539
4986,1264.654884
4987,1267.317887
4988,1269.143239
4989,1270.427542
4990,1270.134558
4991,1271.645187
4992,1272.592703
4993,1273.446048
4994,1274.738508
4995,1276.46387
4996,1276.938526
4997,1278.179556
4998,1278.823615
4999,1279.745722
5000,1280.85107
5001,1282.106198
5002,1282.692185
5003,1283.814399
5004,1283.087228
5005,1284.204841
5006,1284.480586
5007,1285.367657
5008,1286.351074
5009,1287.290138
5010,1286.502179
5011,1285.763079
5012,1285.508241
5013,1285.161039
5014,1284.108328
5015,1284.881576
5016,1284.456764
5017,1283.76226
5018,1282.37869
5019,1281.68786
5020,1281.852997
5021,1282.643359
5022,1281.891384
5023,1281.58509
5024,1279.16111
5025,1278.677248
5026,1278.662454
5027,1278.606172
5028,1279.101018
5029,1278.153354
5030,1278.336245
5031,1277.99391
5032,1278.080614
5033,1277.856002
5034,1277.212053
5035,1277.035524
5036,1276.222535
5037,1277.122379
5038,1277.750469
5039,1278.244704
5040,1278.099878
5041,1277.202172
5042,1276.789535
5043,1277.596433
5044,1277.204042
5045,1276.001594
5046,1275.664621
5047,1277.544475
5048,1277.413212
5049,1278.022203
5050,1279.123684
5051,1279.795376
5052,1281.104616
5053,1282.087573
5054,1282.997299
5055,1284.315708
5056,1284.587774
5057,1285.90619
5058,1287.060899
5059,1287.529274
5060,1287.060199
5061,1287.638835
5062,1287.892423
5063,1286.750892
5064,1289.085377
5065,1290.61803
5066,1291.59872
5067,1292.326034
5068,1292.561647
5069,1280.681663
5070,1305.494027
5071,1304.711455
5072,1303.859968
5073,1300.707384
5074,1299.910264
5075,1299.100303
5076,1298.326782
5077,1295.518483
5078,1294.762988
5079,1293.969098
5080,1292.591963
5081,1291.023897
5082,1288.316897
5083,1286.588836
5084,1284.943486
5085,1284.423006
5086,1282.302566
5087,1281.649721
5088,1279.762739
5089,1279.192274
5090,1275.710581
5091,1276.347809
5092,1276.702738
5093,1277.566562
5094,1278.052975
5095,1279.906031
5096,1281.09382
5097,1282.057205
5098,1283.028761
5099,1283.925763
5100,1285.074952
5101,1285.678585
5102,1287.141239
5103,1288.020645
5104,1287.852185
5105,1288.660566
5106,1291.021047
5107,1292.499913
5108,1295.956838
5109,1297.381115
5110,1297.894199
5111,1297.167635
5112,1297.087371
5113,1296.382019
5114,1297.404272
5115,1297.31772
5116,1297.350226
5117,1297.404945
5118,1298.102119
5119,1298.45843
5120,1298.139992
5121,1298.787178
5122,1299.933766
5123,1299.621624
5124,1299.406543
5125,1300.401882
5126,1301.636207
5127,1303.061459
5128,1304.896606
5129,1304.455651
5130,1304.816457
5131,1302.625355
5132,1299.567623
5133,1298.393833
5134,1298.252169
5135,1296.319602
5136,1295.457384
5137,1295.011787
5138,1295.265436
5139,1293.362668
5140,1290.511225
5141,1289.123796
5142,1287.97861
5143,1287.465394
5144,1286.821807
5145,1284.228677
5146,1281.621894
5147,1279.87158
5148,1278.378882
5149,1275.165442
5150,1273.565606
5151,1270.169884
5152,1270.089595
5153,1267.361078
5154,1267.162333
5155,1265.257904
5156,1264.546652
5157,1263.727187
5158,1262.517893
5159,1261.930371
5160,1261.553155
5161,1260.664059
5162,1258.98141
5163,1257.631892
5164,1256.99689
5165,1255.245481
5166,1253.536907
5167,1252.850804
5168,1251.438565
5169,1250.77553
5170,1249.988598
5171,1249.124345
5172,1248.995224
5173,1249.353273
5174,1249.320697
5175,1249.18072
5176,1248.508528
5177,1248.419287
5178,1249.001863
5179,1247.745468
5180,1247.147326
5181,1248.096792
5182,1247.017485
5183,1246.169951
5184,1246.651832
5185,1247.983327
5186,1247.730839
5187,1247.471727
5188,1246.91964
5189,1246.530052
5190,1245.946707
5191,1245.180995
5192,1244.352624
5193,1245.583429
5194,1245.54714
5195,1245.531355
5196,1245.004645
5197,1245.50392
5198,1246.121368
5199,1246.930741
5200,1246.424069
5201,1245.735912
5202,1246.234257
5203,1247.466369
5204,1247.285582
5205,1247.47103
5206,1246.013332
5207,1245.229299
5208,1245.898762
5209,1245.975751
5210,1244.415331
5211,1242.855566
5212,1241.179087
5213,1238.813885
5214,1236.808586
5215,1235.673003
5216,1234.536867
5217,1232.096215
5218,1230.444153
5219,1228.410125
5220,1226.630309
5221,1225.148758
5222,1223.345613
5223,1220.763634
5224,1217.826099
5225,1216.210273
5226,1215.008766
5227,1212.914382
5228,1211.127159
5229,1209.099756
5230,1206.174653
5231,1204.478566
5232,1203.792997
5233,1202.021891
5234,1201.724172
5235,1201.054107
5236,1201.40766
5237,1200.741601
5238,1200.769248
5239,1199.888418
5240,1198.920916
5241,1196.135063
5242,1196.90994
5243,1197.016006
5244,1196.819339
5245,1196.440956
5246,1197.193065
5247,1198.141693
5248,1196.905628
5249,1197.022023
5250,1174.815975
5251,1133.984648
5252,1135.999285
5253,1138.475721
5254,1140.874412
5255,1142.626216
5256,1145.452001
5257,1148.735622
5258,1150.677585
5259,1151.656399
5260,1153.366184
5261,1155.007133
5262,1157.686539
5263,1158.050001
5264,1158.924791
5265,1161.675369
5266,1163.32787
5267,1165.520033
5268,1166.649516
5269,1168.468107
5270,1169.732585
5271,1172.556745
5272,1172.335457
5273,1170.910639
5274,1170.18583
5275,1168.706761
5276,1166.606518
5277,1165.161741
5278,1164.32993
5279,1162.600408
5280,1161.796064
5281,1160.844804
5282,1159.902159
5283,1158.600124
5284,1157.148523
5285,1156.781856
5286,1155.560692
5287,1153.916878
5288,1152.36908
5289,1149.96924
5290,1148.974393
5291,1147.404395
5292,1146.048829
5293,1144.266803
5294,1142.805172
5295,1141.013448
5296,1140.176639
5297,1137.874349
5298,1136.408398
5299,1134.344253
5300,1131.477965
5301,1130.245455
5302,1128.136702
5303,1126.619542
5304,1124.963004
5305,1123.88202
5306,1121.155101
5307,1119.339778
5308,1117.018388
5309,1114.936217
5310,1113.211789
5311,1111.509203
5312,1115.646547
5313,1118.992169
5314,1121.779207
5315,1126.044751
5316,1130.632499
5317,1134.625566
5318,1138.390208
5319,1141.811612
5320,1145.381158
5321,1150.088283
5322,1153.074071
5323,1156.795297
5324,1159.686365
5325,1164.092918
5326,1169.676397
5327,1173.882497
5328,1177.878343
5329,1182.105146
5330,1186.264398
5331,1190.865145
5332,1190.57826
5333,1188.979474
5334,1189.25581
5335,1190.432217
5336,1190.172696
5337,1190.843887
5338,1191.221777
5339,1189.935807
5340,1189.106382
5341,1187.471335
5342,1188.825267
5343,1189.544703
5344,1188.943287
5345,1188.867611
5346,1188.66013
5347,1187.727537
5348,1187.262847
5349,1187.916012
5350,1188.212373
5351,1188.655713
5352,1189.799311
5353,1190.343072
5354,1192.013678
5355,1191.470196
5356,1191.28773
5357,1191.386602
5358,1190.271836
5359,1189.182331
5360,1189.479708
5361,1187.501163
5362,1186.700529
5363,1185.715727
5364,1186.352813
5365,1186.536614
5366,1186.164848
5367,1185.509084
5368,1184.22505
5369,1184.24626
5370,1184.606576
5371,1184.8866
5372,1183.451228
5373,1181.565022
5374,1180.85383
5375,1179.705949
5376,1178.795657
5377,1177.781126
5378,1177.416087
5379,1176.705602
5380,1173.852414
5381,1172.228642
5382,1171.186404
5383,1168.743735
5384,1167.291133
5385,1165.815637
5386,1164.76664
5387,1163.458543
5388,1161.904993
5389,1160.089247
5390,1159.458718
5391,1158.45089
5392,1159.712422
5393,1160.940871
5394,1162.612001
5395,1164.093819
5396,1164.743467
5397,1166.168019
5398,1167.187485
5399,1167.264072
5400,1167.082802
5401,1168.431508
5402,1170.378999
5403,1172.160716
5404,1172.561947
5405,1174.42656
5406,1174.940542
5407,1177.952979
5408,1179.94662
5409,1180.647138
5410,1181.163059
5411,1182.849878
5412,1181.777469
5413,1180.291356
5414,1179.0262
5415,1175.408551
5416,1174.563022
5417,1172.996568
5418,1171.294147
5419,1168.445165
5420,1166.129726
5421,1164.896126
5422,1163.919292
5423,1162.28386
5424,1161.196196
5425,1159.909361
5426,1159.332916
5427,1156.976503
5428,1155.879939
5429,1154.558242
5430,1153.142903
5431,1137.9029
5432,1150.059017
5433,1152.555969
5434,1153.330511
5435,1155.679803
5436,1158.540181
5437,1160.509906
5438,1162.320847
5439,1163.846017
5440,1166.787916
5441,1168.358599
5442,1169.739926
5443,1171.291025
5444,1174.871229
5445,1175.986998
5446,1177.532543
5447,1179.168395
5448,1181.947728
5449,1184.213759
5450,1186.668436
5451,1189.270103
5452,1191.743669
5453,1191.616616
5454,1190.678724
5455,1190.096389
5456,1188.618947
5457,1187.368608
5458,1187.268673
5459,1186.903719
5460,1186.291906
5461,1185.803632
5462,1185.473953
5463,1184.634923
5464,1183.316735
5465,1183.514047
5466,1182.488304
5467,1182.207436
5468,1181.658382
5469,1182.225039
5470,1180.914718
5471,1179.459001
5472,1178.894916
5473,1178.78638
5474,1178.29734
5475,1178.048374
5476,1178.736267
5477,1179.19852
5478,1178.526621
5479,1179.095498
5480,1179.627362
5481,1181.182222
5482,1181.665086
5483,1182.813535
5484,1182.420021
5485,1182.621861
5486,1182.550915
5487,1182.983598
5488,1183.941649
5489,1185.577892
5490,1184.983775
5491,1186.640556
5492,1185.273498
5493,1186.284455
